,Month,Driver_id,Total_income,Total_km,Gender,Age,Vetek
1354,08/2015,731,206386.03107109657,7640.56388512369,,35.2,7.5
1355,08/2015,31,1676954.841499277,8339.751465086865,,36.7,16.8
1356,08/2015,32,682857.835381476,7936.782963048303,M,55.5,2.4
1357,08/2015,545,75049.66652268138,7336.692301126787,M,42.4,3.8
1358,08/2015,553,1007917.9549454578,7450.663863727305,M,35.3,1.8
1359,08/2015,284,739977.9469541765,8476.477361346906,M,40.5,14.4
1360,08/2015,94,467437.75750755554,7599.437338047113,M,,9.2
1361,08/2015,472,1635419.3316538688,10312.140987546409,,40.5,8.5
1362,08/2015,748,1149415.207531126,10956.505873419588,F,40.7,14.3
1363,08/2015,3,111553.38562575338,10535.388840194164,M,49.3,4.7
1364,08/2015,676,110857.62758563166,8992.163024091456,M,43.8,17.0
1365,08/2015,233,379433.9762826267,12695.01261664273,M,38.2,12.8
1366,08/2015,919,448239.00960551936,10873.26995485202,M,34.6,11.6
1367,08/2015,54,2532951.0008588536,8283.936078469571,M,57.6,1.3
1368,08/2015,95,512495.2030682621,7950.901460911756,M,55.1,14.3
1369,08/2015,818,452366.5735026795,11242.838584326018,M,,4.6
1370,08/2015,349,293207.06317498017,11398.92352974964,M,63.1,16.7
1371,08/2015,224,787976.8107595999,12897.668318289918,M,42.2,9.8
1372,08/2015,526,3387098.213615085,9340.493612654052,M,62.7,18.8
1373,08/2015,613,7012880.943082238,13036.755003522869,M,50.9,2.5
1374,08/2015,845,346940.3787344224,9835.64673059632,M,,5.5
1375,08/2015,894,337499.46750187967,10294.296304920148,M,47.3,18.1
1376,08/2015,419,239770.40591387652,7808.963129988648,M,,18.2
1377,08/2015,707,530746.3293108882,6127.243680099667,M,56.4,12.6
1378,08/2015,426,794482.5432333073,8904.116832315618,M,43.0,7.2
1379,08/2015,427,512981.9999859167,8496.554643632375,M,48.1,3.4
1380,08/2015,978,452829.38845203916,8403.239085748326,M,40.8,8.0
1381,08/2015,610,2227287.122199821,8317.429707425337,M,64.5,8.9
1382,08/2015,76,497511.18332707544,8033.409302943235,,46.8,11.5
1383,08/2015,629,384650.029833693,7747.581304060186,M,46.4,15.7
1384,08/2015,326,970863.5958292778,12427.951775209453,M,32.6,1.6
1385,08/2015,875,187628.67027204248,7050.792066057013,,42.4,16.3
1386,08/2015,409,161453.38122454344,7822.822576092708,M,45.0,14.6
1387,08/2015,940,379037.36823712033,9325.607395999825,M,53.9,9.6
1388,08/2015,642,136800.61527453345,8985.252065638593,M,43.3,8.4
1389,08/2015,14,464175.4796320722,7967.771304671199,M,56.5,1.7
1390,08/2015,129,87603.57885514681,7637.532124640481,M,35.6,11.3
1391,08/2015,474,3895234.438224569,8071.209747719619,M,56.2,13.1
1392,08/2015,312,2202721.903875664,7367.546985433235,M,61.2,13.4
1393,08/2015,708,101567.18143198728,8629.214415366137,M,40.4,1.6
1394,08/2015,30,641863.0433628064,8820.132836815088,M,46.1,9.2
1395,08/2015,161,219951.6063091942,9303.757665857358,M,51.3,2.9
1396,08/2015,839,4223973.737264965,8975.169188485817,M,36.7,1.6
1397,08/2015,400,371830.77045218024,8887.856410649105,,58.4,10.9
1398,08/2015,375,354953.8963135799,12018.50279712237,M,43.3,18.2
1399,08/2015,298,513331.72906868515,8496.027819947072,M,39.2,11.8
1400,08/2015,29,7301288.650088999,11688.790525720298,M,46.5,10.7
1401,08/2015,679,2460317.248355259,9017.425466417122,M,32.7,10.4
1402,08/2015,422,2104479.677179233,8788.540024608543,M,50.1,11.6
1403,08/2015,50,381892.5776558839,11586.675527705831,M,53.7,9.0
1404,08/2015,804,1516501.9743175935,10693.14731464461,M,32.4,13.2
1405,08/2015,627,108412.3902856328,7717.766513217787,M,41.2,15.2
1406,08/2015,874,1078042.946814668,7134.029323838873,M,38.0,2.2
1407,08/2015,165,400724.4307189331,8310.687784037105,F,50.4,17.6
1408,08/2015,905,2150510.762227856,8618.367261269228,M,32.6,15.8
1409,08/2015,37,98918.44244371778,8164.362923737153,M,43.8,12.4
1410,08/2015,501,342247.82327250915,7649.452577698706,M,47.7,9.3
1411,08/2015,529,384614.26021495496,8685.37166406792,M,47.5,6.1
1412,08/2015,774,727988.6006565434,8909.163240078473,M,62.2,17.0
1413,08/2015,772,3210926.758801577,9514.657566633216,M,47.7,8.2
1414,08/2015,773,1969923.585047277,11981.571535593444,M,,14.6
1415,08/2015,388,628921.5942954401,10314.276605480949,M,,1.6
1416,08/2015,194,403781.23062471586,8052.232390795835,M,65.8,18.7
1417,08/2015,778,1466971.357459731,9210.726863644522,M,62.7,4.5
1418,08/2015,830,202338.42666415256,9844.69385646914,M,49.8,5.2
1419,08/2015,655,739334.1834119759,8900.210707239014,M,51.5,7.7
1420,08/2015,461,1834997.0460291507,14832.462866985725,M,64.8,2.5
1421,08/2015,927,115132.85793110996,8249.547202362903,M,53.3,9.6
1422,08/2015,90,354263.29976167856,9774.63379271447,M,60.6,11.5
1423,08/2015,348,328844.16525134456,8435.493349189894,M,60.8,1.0
1424,08/2015,313,2542080.501703612,8189.840649438309,M,53.1,14.1
1425,08/2015,590,3912031.506793898,8486.974757597525,M,40.8,4.2
1426,08/2015,179,143261.24333440152,10649.37235280718,,52.8,15.2
1427,08/2015,496,687377.6022635878,11127.151913530837,M,58.0,17.3
1428,08/2015,517,496149.5465648192,8318.654711160298,M,46.1,16.4
1429,08/2015,744,4483895.1203284515,11027.353026624452,M,48.2,14.3
1430,08/2015,682,3487905.9149347004,9154.756902860752,M,46.5,10.8
1431,08/2015,809,393727.2317233626,9263.131818218091,M,40.3,17.8
1432,08/2015,658,214462.42247446202,8424.071260098566,M,46.5,11.6
1433,08/2015,158,266091.6183439946,11047.835374302755,M,,3.0
1434,08/2015,357,115514.50377179572,10983.541513754597,M,42.8,9.0
1435,08/2015,221,576332.4206814801,8296.128308613828,M,64.0,3.7
1436,08/2015,633,270097.09873669344,9648.341018274072,F,46.4,2.6
1437,08/2015,721,4127890.42443216,9120.714909393979,M,36.7,14.4
1438,08/2015,783,340341.846971104,9632.57124485393,M,43.3,9.7
1439,08/2015,304,1450809.6854211094,8539.653685379702,M,60.5,17.7
1440,08/2015,789,551903.7173609314,9309.40115312489,F,39.7,8.0
1441,08/2015,486,160222.5146582493,11686.939248794248,M,56.4,5.1
1442,08/2015,580,501585.6126807481,10669.815526988275,M,63.8,10.4
1443,08/2015,6,1582830.1925370276,8916.126191783587,M,35.5,15.1
1444,08/2015,934,808368.5656521556,8584.934516619429,M,32.4,13.9
1445,08/2015,645,825234.875125871,7954.372888903328,M,52.4,2.3
1446,08/2015,206,2728762.5520751327,9071.276899791104,M,64.2,5.3
1447,08/2015,401,284914.6203881608,7671.222666888695,M,,13.2
1448,08/2015,826,2884578.4184920536,14322.609443632477,M,33.7,5.3
1449,08/2015,83,1243955.2570892961,8695.310104631688,M,65.4,8.2
1450,08/2015,183,3674131.991158091,14383.380799900408,M,41.2,14.6
1451,08/2015,42,2133926.7976990123,11599.199759914512,M,56.3,13.9
1452,08/2015,722,533855.8686387511,18892.632476741495,M,45.4,18.3
1453,08/2015,503,1343240.1954743227,11112.274645477673,M,,18.0
1454,08/2015,620,788638.3265364134,8260.444508331122,M,57.3,1.6
1455,08/2015,755,622353.442876804,8412.285571993656,M,53.1,14.7
1456,08/2015,873,450088.64873001084,9079.44194560368,M,33.1,16.5
1457,08/2015,781,300610.94163771847,13015.317079818682,M,33.4,14.1
1458,08/2015,40,154292.45637228026,10713.64304181077,M,36.4,9.0
1459,08/2015,240,261113.1145018369,8252.956805977818,M,,5.8
1460,08/2015,436,543647.1007477704,9565.035402414846,,37.8,12.0
1461,08/2015,320,3572038.914399253,9277.39218688152,M,43.1,14.4
1462,08/2015,723,262382.51647228195,11534.661205915449,,,3.7
1463,08/2015,947,146072.55354241794,9678.959291425137,M,41.6,14.9
1464,08/2015,168,979213.0127758102,7798.319169664844,M,60.0,11.2
1465,08/2015,259,784929.2618608681,8600.431655064769,M,60.8,2.7
1466,08/2015,913,1748809.570125656,9983.90983345101,M,53.6,9.3
1467,08/2015,985,2163841.9008987728,8879.119536618395,M,51.8,15.1
1468,08/2015,539,647072.4388667244,9503.555242206688,M,41.5,10.6
1469,08/2015,975,153883.2630384737,15299.430852246185,M,46.1,9.3
1470,08/2015,771,816640.7033515368,9129.054841118716,M,59.1,12.7
1471,08/2015,566,1562927.1790864868,11551.249857169612,M,,11.7
1472,08/2015,325,1283981.471023896,8884.464843709617,M,59.5,7.6
1473,08/2015,813,274251.9568882993,8844.165415472167,M,56.3,16.7
1474,08/2015,253,2309133.7253400674,8031.039067076678,F,52.5,18.0
1475,08/2015,817,1434393.7174518628,9683.783297241456,M,35.7,7.4
1476,08/2015,958,168801.69010906623,9390.602082009444,M,42.6,2.3
1477,08/2015,564,2309426.328097561,9238.480953667642,M,36.5,18.6
1478,08/2015,448,1004352.3504033627,6257.334796638278,M,51.5,15.3
1479,08/2015,322,2023385.723253063,9991.276040154959,M,45.2,13.4
1480,08/2015,909,2808223.3141026115,12091.985284209519,F,45.0,18.5
1481,08/2015,208,4109339.8383846926,8515.172049761512,M,57.5,3.7
1482,08/2015,306,6153936.175802705,8722.336640747284,M,57.0,16.2
1483,08/2015,471,2322891.968327661,9495.636127407637,M,64.4,4.4
1484,08/2015,833,2848780.340185652,8766.108205510624,M,45.8,14.0
1485,08/2015,518,1051595.2787753285,8723.07615598911,M,55.0,16.6
1486,08/2015,607,1074779.401154548,10094.31494663336,M,34.1,13.1
1487,08/2015,743,717578.306155761,8913.661738411809,M,55.6,1.1
1488,08/2015,431,544794.1600595828,9791.330298823921,M,42.5,3.0
1489,08/2015,554,399513.8473597309,8613.198111853131,M,40.1,9.5
1490,08/2015,866,4421009.416338237,12346.958517813417,M,35.4,6.1
1491,08/2015,740,4809734.059278182,10750.541535856779,M,54.5,9.9
1492,08/2015,534,653743.8800129958,8798.716392369472,M,63.4,16.5
1493,08/2015,681,426341.18358010927,8703.079927821707,M,56.8,4.5
1494,08/2015,694,160312.03128728957,8935.773675778566,M,56.6,8.8
1495,08/2015,557,322331.32184871606,7089.133405472068,M,61.4,16.5
1496,08/2015,204,2076632.6248752621,7634.639122236244,M,54.7,9.8
1497,08/2015,275,944301.2155536617,6940.278779856989,,34.7,14.8
1498,08/2015,525,307231.5342139042,8272.515603718095,M,39.2,9.1
1499,08/2015,33,1313230.8200578217,9581.51708372626,M,55.8,15.2
1500,08/2015,18,840056.6584365161,10115.529268248134,M,36.9,16.0
1501,08/2015,835,2356009.79014985,15868.564776652804,M,,12.8
1502,08/2015,649,162801.64424871776,6522.444563888099,F,41.6,6.4
1503,08/2015,406,1446082.6792247943,11808.099307608518,,36.0,1.4
1504,08/2015,640,756721.4309435546,8049.2478869132565,,64.7,9.2
1505,08/2015,79,405643.6423087129,8272.327484546597,M,41.3,4.9
1506,08/2015,942,532988.8825198101,9251.124021830596,M,50.2,14.9
1507,08/2015,895,554810.4296788257,11672.472969363298,M,33.5,17.3
1508,08/2015,766,2884694.4038871503,8601.966385475944,M,62.4,7.1
1509,08/2015,51,668351.1149583147,9152.749826714129,,39.9,6.9
1510,08/2015,702,1077261.399675755,7200.383680912811,M,57.5,12.7
1511,08/2015,332,346626.35346264974,8624.072697556134,F,55.0,18.7
1512,08/2015,314,2793375.526829194,7903.062479239579,M,49.4,4.0
1513,08/2015,118,2023717.55064125,11437.421250301917,M,39.8,9.3
1514,08/2015,445,1303762.5405988018,12880.265620215678,M,59.4,18.6
1515,08/2015,906,323277.70188238396,8210.892989397002,M,57.2,5.3
1516,08/2015,555,144089.4531937083,12254.443550641794,M,62.5,3.5
1517,08/2015,105,314283.71965359664,7862.8713454254075,M,48.3,2.2
1518,08/2015,879,577206.5595749238,9746.857160888889,,64.1,3.3
1519,08/2015,175,181138.02779378294,9229.50606901297,M,38.2,7.2
1520,08/2015,367,2549605.1969752335,9676.796818142142,M,58.5,5.2
1521,08/2015,810,162839.990357765,11467.165368847476,M,44.5,2.3
1522,08/2015,892,730561.3295473682,9208.498451019032,M,65.4,15.5
1523,08/2015,964,2336875.4454291025,11227.440231241466,M,50.2,6.4
1524,08/2015,946,2761997.792735742,9929.534789640666,M,52.1,6.6
1525,08/2015,547,758010.328942563,8864.594910482125,M,,7.5
1526,08/2015,999,652724.5477016488,9098.888132154632,M,45.1,14.1
1527,08/2015,953,80180.64413817921,9449.888384434355,M,47.7,14.8
1528,08/2015,202,521005.6560958602,8265.304535282285,M,57.6,4.0
1529,08/2015,345,1611067.769241834,9050.770645946926,M,40.8,12.9
1530,08/2015,718,416218.8090902942,9221.666977284123,M,65.1,1.7
1531,08/2015,276,1493076.4689449314,13341.809525514029,M,45.1,18.5
1532,08/2015,768,4071535.123546609,7693.884061641984,M,63.5,6.3
1533,08/2015,411,2852709.9367203494,7864.879200855269,M,58.7,2.5
1534,08/2015,192,334969.6362055934,8003.791989849247,M,45.7,5.7
1535,08/2015,115,241444.21447706313,8386.790071898655,M,36.3,17.6
1536,08/2015,162,4138558.031818672,6961.14652363049,M,35.5,12.1
1537,08/2015,636,624844.2442410889,8791.471096662955,F,63.9,7.2
1538,08/2015,870,291478.92331845005,8505.070943613764,M,42.5,2.6
1539,08/2015,468,2478439.8169624964,7712.209512203586,M,52.3,3.3
1540,08/2015,490,437962.1436997543,10597.668883824219,M,62.1,12.7
1541,08/2015,558,4218387.292971854,12501.292901071101,M,35.8,9.1
1542,08/2015,662,298998.52256421576,9578.525266238057,M,51.0,6.8
1543,08/2015,834,987990.0966788117,9453.98492488056,M,39.8,1.8
1544,08/2015,907,11775765.808599187,12449.910976553478,F,61.1,3.8
1545,08/2015,15,3522061.5063356915,9050.802915507564,M,35.0,4.2
1546,08/2015,588,2203796.346140361,8806.19190154216,F,47.5,14.8
1547,08/2015,859,489567.5436732615,10461.847024947034,M,44.3,4.2
1548,08/2015,109,6162880.940036726,11235.195751419857,M,45.2,7.3
1549,08/2015,369,451745.0544495312,9768.91463192864,M,36.2,8.9
1550,08/2015,188,541794.9714170945,11493.637658100262,M,33.0,18.5
1551,08/2015,166,413825.6454407856,8528.860959552145,M,,1.3
1552,08/2015,180,3575263.9401243287,8613.538381149237,M,48.2,10.8
1553,08/2015,986,4298446.513910621,7605.300852550308,M,34.5,8.6
1554,08/2015,438,1054152.7569608332,8682.31963111643,M,37.4,7.0
1555,08/2015,120,305046.10425607656,6193.316963089112,F,49.6,7.2
1556,08/2015,414,501376.4410484632,15300.540132906552,M,38.1,7.7
1557,08/2015,389,501152.6686232002,8289.69169326606,M,58.5,1.7
1558,08/2015,91,1634882.1143840235,11035.806944102325,M,33.5,2.7
1559,08/2015,565,7195783.802433266,8917.194458943852,M,44.3,17.2
1560,08/2015,16,429768.9892691744,11819.4598883258,M,47.8,8.0
1561,08/2015,443,291932.8435024215,7031.99594052378,M,36.6,1.5
1562,08/2015,507,3087746.45437271,9262.315551786382,M,62.1,9.5
1563,08/2015,404,290064.8875486643,8416.248577706017,M,55.1,14.7
1564,08/2015,280,579607.1860381569,8308.979717242764,,60.1,2.4
1565,08/2015,654,416939.0788110216,8799.719393807263,M,55.4,9.7
1566,08/2015,376,382406.8985098754,8778.812030256237,M,37.8,6.4
1567,08/2015,169,571842.6562084379,12416.48606728297,M,60.7,18.0
1568,08/2015,931,590143.0977326704,8313.463526107662,M,62.2,15.4
1569,08/2015,664,2582131.645108567,9447.216944427866,M,45.6,17.9
1570,08/2015,272,316781.23357486137,8465.720727679423,M,41.3,10.3
1571,08/2015,667,4879601.14001996,12076.328323800675,,53.4,1.7
1572,08/2015,209,3838050.2412441988,7964.649215943081,M,47.4,11.3
1573,08/2015,687,1530425.0313961848,8192.951000985257,M,43.9,9.8
1574,08/2015,893,1096640.7159740545,7575.790296980392,M,38.7,2.4
1575,08/2015,184,357089.39678835875,9890.989728688071,M,46.3,14.7
1576,08/2015,711,582989.1949424545,10444.961157134696,M,51.6,17.6
1577,08/2015,543,2197814.7742717084,12235.943087370277,M,59.2,12.0
1578,08/2015,864,695724.2018237001,8424.28506026787,M,35.7,8.6
1579,08/2015,995,4939529.92722419,8023.9691414961035,M,,3.7
1580,08/2015,563,82763.83110117607,8099.0662494306225,M,44.1,7.1
1581,08/2015,58,3309338.495104866,13424.447209989255,M,61.0,6.9
1582,08/2015,46,182690.18680853915,8658.781722016636,M,35.1,13.7
1583,08/2015,226,2138623.173019127,11016.700843765007,M,57.1,8.2
1584,08/2015,286,1250998.7065183334,8177.0899166224735,M,64.2,16.9
1585,08/2015,475,802456.9565546976,9077.089075385456,M,37.6,9.6
1586,08/2015,578,478863.03103643435,10489.895037598822,M,55.7,8.8
1587,08/2015,695,933634.1206003907,9500.677722930857,M,40.3,15.1
1588,08/2015,417,708983.8013258884,9936.915842668728,M,44.2,3.6
1589,08/2015,421,401173.04258958856,7669.272339682632,M,51.3,11.2
1590,08/2015,397,3467540.296277237,6723.161302250737,M,,12.9
1591,08/2015,273,445631.4577800997,10814.39476630146,M,43.7,13.2
1592,08/2015,281,1838116.944412548,11661.627718614287,M,58.1,16.5
1593,08/2015,945,3305820.0029720934,8381.090994517814,M,40.5,7.3
1594,08/2015,862,1180638.4144284765,13651.254524351067,F,53.6,4.1
1595,08/2015,232,2364521.1226672293,10438.874481890485,M,44.7,13.6
1596,08/2015,550,2825943.9346569004,8612.859407724145,,46.4,7.5
1597,08/2015,917,384342.665113271,8930.924883333786,M,32.3,17.7
1598,08/2015,56,80373.02934765139,7894.490284129541,M,38.6,14.0
1599,08/2015,377,523081.04664652364,8046.959125031381,F,57.8,4.0
1600,08/2015,143,2008146.3768642843,8456.844899884301,M,,7.3
1601,08/2015,782,316615.979464173,6713.501104949214,M,57.1,15.8
1602,08/2015,17,497598.03808704927,10178.97964743821,M,,18.5
1603,08/2015,800,396286.0627010237,8264.985597237886,M,55.4,15.0
1604,08/2015,418,4601570.4161832705,11768.184759750053,M,50.6,9.8
1605,08/2015,282,2012966.2749253896,9302.323670411548,M,59.1,15.3
1606,08/2015,495,1256544.2024077266,18647.227904786756,M,52.5,5.5
1607,08/2015,492,359268.17732817517,8338.767734567404,M,47.2,11.8
1608,08/2015,968,1558144.5011787629,11872.83832646023,,59.5,2.6
1609,08/2015,802,596502.1130434463,8861.313055721661,M,37.0,11.4
1610,08/2015,215,598809.1233694097,9782.964224403873,M,52.5,7.2
1611,08/2015,959,307501.26963502704,7435.66974201691,M,63.1,13.2
1612,08/2015,954,428549.09293303743,11334.636371628494,M,42.1,5.8
1613,08/2015,482,127712.197114919,13630.158355489573,M,65.9,13.1
1614,08/2015,102,882256.8501561956,8350.492414796972,M,55.2,11.6
1615,08/2015,776,399092.9115021606,9133.409740484929,M,,15.6
1616,08/2015,528,452792.3683750443,12104.134254812847,M,32.7,15.5
1617,08/2015,292,3397182.5188697265,9086.811557324812,M,32.6,13.2
1618,08/2015,971,16880869.66751324,14187.623878373033,M,63.5,15.5
1619,08/2015,152,411119.7691366974,11352.560066886408,M,35.5,3.3
1620,08/2015,750,122396.21482825298,6925.76083338598,M,57.0,16.5
1621,08/2015,199,355887.83969319717,9850.409578739904,M,49.2,13.1
1622,08/2015,154,869954.5429905877,11277.288072419085,M,,6.9
1623,08/2015,675,336513.02833981573,8540.040535105521,M,56.2,10.5
1624,08/2015,288,341742.64664756774,11436.44514710627,,47.6,18.3
1625,08/2015,523,650369.2611938083,10308.274760328697,M,32.1,1.2
1626,08/2015,688,711110.2782992541,8780.52876682975,M,41.3,4.0
1627,08/2015,360,631835.7586677544,11143.215857946805,M,49.5,12.0
1628,08/2015,960,5414434.357730627,8501.64127704286,M,55.1,9.8
1629,08/2015,368,132018.96387656796,8173.949565625806,M,53.7,14.7
1630,08/2015,456,3493454.440965883,8548.727589178014,M,55.8,5.9
1631,08/2015,512,870437.2510458956,8991.812236385196,,50.1,15.9
1632,08/2015,650,1012952.9522154942,14342.218164483735,M,43.0,12.5
1633,08/2015,380,5308873.867204971,8889.313594096406,M,61.4,1.5
1634,08/2015,139,311042.41193484556,9875.666211045342,M,56.4,8.7
1635,08/2015,994,755645.3151365465,9179.794272084016,M,42.5,2.6
1636,08/2015,689,393109.3002007077,8306.01924051679,M,63.1,2.4
1637,08/2015,243,2903674.5877547245,9678.70334252556,M,38.2,16.7
1638,08/2015,148,1606969.1262266778,13112.652294191348,M,64.4,9.8
1639,08/2015,252,662431.8670890398,8861.732502029809,M,40.6,14.0
1640,08/2015,265,313753.9180734537,6528.542730383785,M,39.6,3.8
1641,08/2015,362,541025.8120127387,10026.840245784657,M,39.0,3.7
1642,08/2015,336,1204421.238239101,8894.143752862747,M,53.4,15.5
1643,08/2015,928,3825039.501803128,12429.31883341649,M,63.0,14.1
1644,08/2015,515,808907.8647714568,10035.818490438576,M,56.7,9.7
1645,08/2015,483,558449.625755604,9455.414651347683,M,47.0,12.5
1646,08/2015,395,323959.85298540565,8038.419394962831,M,59.5,16.9
1647,08/2015,758,354383.7628438823,11882.170299608111,M,45.8,3.4
1648,08/2015,361,548445.842339157,8985.36580023378,,51.1,15.4
1649,08/2015,657,1858014.699801111,8533.779040451716,M,53.9,10.4
1650,08/2015,761,335239.4098077724,13627.076831035098,M,33.4,8.7
1651,08/2015,881,113222.67978149588,8987.59577263416,M,53.5,2.0
1652,08/2015,197,196712.53291782553,9220.37612095761,M,44.6,12.9
1653,08/2015,290,2214312.129806504,9154.023558814106,M,37.7,4.3
1654,08/2015,742,6362725.280548394,8934.294991715142,M,47.7,1.4
1655,08/2015,848,279922.39028656465,11002.900383195256,M,58.3,10.1
1656,08/2015,820,474312.52559106,8681.195066231245,M,32.4,14.0
1657,08/2015,122,597071.6166101478,10646.20100431249,M,42.0,5.7
1658,08/2015,340,512380.91149326164,8721.726206504172,,43.5,6.5
1659,08/2015,714,743565.5348572629,9905.571158727398,M,39.5,9.7
1660,08/2015,699,2119349.3221919904,8017.108413806133,M,38.8,17.8
1661,08/2015,825,623016.5048434768,8852.251156593928,M,39.7,5.7
1662,08/2015,717,538552.238954542,7991.435897991691,M,51.8,18.7
1663,08/2015,318,680849.6483515428,8523.999129106165,M,60.5,9.5
